EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,AirportCode,City,County,State,ZipCode
W-5007989,Rain,Light,2017-03-31 21:54:00,2017-03-31 22:47:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007990,Rain,Moderate,2017-03-31 22:47:00,2017-03-31 22:59:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007991,Rain,Light,2017-03-31 22:59:00,2017-03-31 23:11:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007992,Rain,Light,2017-03-31 23:54:00,2017-04-01 00:14:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007993,Rain,Light,2017-04-01 00:50:00,2017-04-01 01:18:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007994,Rain,Moderate,2017-04-01 01:18:00,2017-04-01 02:05:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007995,Rain,Light,2017-04-01 02:05:00,2017-04-01 03:03:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007996,Rain,Light,2017-04-01 04:54:00,2017-04-01 06:20:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007997,Rain,Light,2017-04-04 02:54:00,2017-04-04 05:14:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007998,Rain,Moderate,2017-04-04 05:14:00,2017-04-04 06:17:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5007999,Rain,Light,2017-04-04 06:17:00,2017-04-04 06:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008000,Rain,Light,2017-04-04 08:54:00,2017-04-04 10:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008001,Rain,Light,2017-04-04 15:04:00,2017-04-04 15:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008002,Rain,Light,2017-04-04 19:54:00,2017-04-04 21:02:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008003,Rain,Light,2017-04-06 08:42:00,2017-04-06 09:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008004,Rain,Light,2017-04-06 11:29:00,2017-04-06 17:10:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008005,Rain,Light,2017-04-06 18:35:00,2017-04-06 18:46:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008006,Fog,Severe,2017-04-06 18:46:00,2017-04-06 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008007,Rain,Heavy,2017-04-06 18:54:00,2017-04-06 19:06:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008008,Rain,Moderate,2017-04-06 19:06:00,2017-04-06 19:22:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008009,Fog,Severe,2017-04-06 19:22:00,2017-04-06 19:32:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008010,Rain,Heavy,2017-04-06 19:32:00,2017-04-06 20:03:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008011,Rain,Light,2017-04-06 20:03:00,2017-04-06 20:19:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008012,Rain,Moderate,2017-04-06 20:19:00,2017-04-06 20:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008013,Rain,Heavy,2017-04-06 20:54:00,2017-04-06 21:01:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008014,Rain,Light,2017-04-06 21:01:00,2017-04-06 21:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008015,Rain,Light,2017-04-07 13:54:00,2017-04-07 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008016,Rain,Light,2017-04-15 18:51:00,2017-04-15 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008017,Rain,Light,2017-04-17 05:54:00,2017-04-17 06:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008018,Rain,Light,2017-04-17 13:54:00,2017-04-17 17:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008019,Rain,Light,2017-04-20 08:54:00,2017-04-20 09:50:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008020,Rain,Light,2017-04-20 12:40:00,2017-04-20 12:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008021,Rain,Light,2017-04-21 02:54:00,2017-04-21 03:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008022,Rain,Light,2017-04-21 04:24:00,2017-04-21 05:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008023,Rain,Light,2017-04-21 11:42:00,2017-04-21 13:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008024,Rain,Moderate,2017-04-21 13:54:00,2017-04-21 14:15:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008025,Rain,Light,2017-04-21 14:15:00,2017-04-21 14:33:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008026,Rain,Light,2017-04-22 02:02:00,2017-04-22 02:17:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008027,Rain,Light,2017-04-22 02:45:00,2017-04-22 03:07:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008028,Rain,Light,2017-04-22 11:20:00,2017-04-22 11:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008029,Rain,Light,2017-04-22 12:37:00,2017-04-22 13:36:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008030,Fog,Moderate,2017-04-22 13:36:00,2017-04-22 13:52:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008031,Rain,Light,2017-04-22 14:37:00,2017-04-22 15:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008032,Rain,Light,2017-04-22 16:54:00,2017-04-22 22:47:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008033,Rain,Light,2017-04-22 23:37:00,2017-04-23 00:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008034,Rain,Light,2017-04-24 15:54:00,2017-04-24 16:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008035,Rain,Light,2017-04-25 03:54:00,2017-04-25 05:26:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008036,Rain,Light,2017-04-25 09:30:00,2017-04-25 09:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008037,Rain,Moderate,2017-04-25 09:54:00,2017-04-25 10:02:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008038,Rain,Light,2017-04-25 10:02:00,2017-04-25 10:17:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008039,Rain,Light,2017-04-25 15:04:00,2017-04-25 15:39:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008040,Rain,Light,2017-04-25 16:08:00,2017-04-25 22:47:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008041,Rain,Light,2017-04-25 23:17:00,2017-04-25 23:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008042,Rain,Light,2017-04-26 00:30:00,2017-04-26 01:25:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008043,Rain,Light,2017-04-26 02:54:00,2017-04-26 03:48:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008044,Rain,Light,2017-04-26 04:27:00,2017-04-26 06:31:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008045,Storm,Severe,2017-04-26 07:22:00,2017-04-26 07:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008046,Rain,Light,2017-04-26 08:54:00,2017-04-26 10:37:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008047,Rain,Light,2017-04-26 13:34:00,2017-04-26 14:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008048,Rain,Light,2017-04-28 06:54:00,2017-04-28 07:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008049,Rain,Light,2017-04-29 07:42:00,2017-04-29 07:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008050,Rain,Light,2017-04-29 09:17:00,2017-04-29 10:18:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008051,Fog,Severe,2017-05-01 12:22:00,2017-05-01 12:47:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008052,Rain,Light,2017-05-02 12:43:00,2017-05-02 12:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008053,Rain,Light,2017-05-05 04:54:00,2017-05-05 05:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008054,Rain,Light,2017-05-05 06:54:00,2017-05-05 07:35:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008055,Rain,Light,2017-05-05 09:46:00,2017-05-05 14:06:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008056,Rain,Moderate,2017-05-05 14:06:00,2017-05-05 14:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008057,Rain,Heavy,2017-05-05 14:54:00,2017-05-05 15:14:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008058,Rain,Moderate,2017-05-05 15:14:00,2017-05-05 16:07:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008059,Rain,Light,2017-05-05 16:07:00,2017-05-05 16:11:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008060,Fog,Severe,2017-05-05 16:11:00,2017-05-05 16:21:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008061,Rain,Heavy,2017-05-05 16:21:00,2017-05-05 17:06:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008062,Rain,Light,2017-05-05 17:06:00,2017-05-05 17:32:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008063,Rain,Moderate,2017-05-05 17:32:00,2017-05-05 18:09:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008064,Rain,Light,2017-05-05 18:09:00,2017-05-05 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008065,Rain,Light,2017-05-06 02:51:00,2017-05-06 02:59:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008066,Rain,Light,2017-05-07 16:54:00,2017-05-07 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008067,Rain,Light,2017-05-07 19:54:00,2017-05-07 21:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008068,Rain,Light,2017-05-07 22:54:00,2017-05-07 23:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008069,Rain,Light,2017-05-11 18:54:00,2017-05-11 19:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008070,Rain,Light,2017-05-13 05:54:00,2017-05-13 09:41:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008071,Rain,Moderate,2017-05-13 09:41:00,2017-05-13 10:26:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008072,Rain,Light,2017-05-13 10:26:00,2017-05-13 10:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008073,Rain,Moderate,2017-05-13 10:54:00,2017-05-13 11:08:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008074,Rain,Light,2017-05-13 11:08:00,2017-05-13 11:37:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008075,Rain,Moderate,2017-05-13 11:37:00,2017-05-13 13:10:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008076,Rain,Light,2017-05-13 13:10:00,2017-05-13 13:51:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008077,Rain,Moderate,2017-05-13 13:51:00,2017-05-13 13:59:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008078,Rain,Light,2017-05-13 13:59:00,2017-05-13 14:50:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008079,Rain,Moderate,2017-05-13 14:50:00,2017-05-13 16:02:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008080,Rain,Light,2017-05-13 16:02:00,2017-05-13 16:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008081,Rain,Moderate,2017-05-13 16:54:00,2017-05-13 18:15:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008082,Rain,Light,2017-05-13 18:15:00,2017-05-13 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008083,Rain,Moderate,2017-05-13 18:54:00,2017-05-13 19:22:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008084,Rain,Light,2017-05-13 19:22:00,2017-05-14 02:26:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008085,Rain,Light,2017-05-14 22:54:00,2017-05-14 23:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008086,Rain,Light,2017-05-20 12:54:00,2017-05-20 13:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008087,Rain,Light,2017-05-22 07:54:00,2017-05-22 09:36:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008088,Rain,Light,2017-05-22 10:29:00,2017-05-22 11:19:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008089,Rain,Light,2017-05-22 13:54:00,2017-05-22 15:36:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008090,Rain,Moderate,2017-05-22 15:36:00,2017-05-22 16:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008091,Rain,Light,2017-05-22 17:20:00,2017-05-22 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008092,Rain,Light,2017-05-22 19:25:00,2017-05-22 19:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008093,Rain,Light,2017-05-24 04:54:00,2017-05-24 08:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008094,Rain,Light,2017-05-24 12:54:00,2017-05-24 13:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008095,Rain,Light,2017-05-24 14:54:00,2017-05-24 15:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008096,Rain,Light,2017-05-25 07:11:00,2017-05-25 10:35:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008097,Rain,Moderate,2017-05-25 10:35:00,2017-05-25 11:33:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008098,Rain,Light,2017-05-25 11:33:00,2017-05-25 11:39:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008099,Rain,Moderate,2017-05-25 11:39:00,2017-05-25 12:04:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008100,Rain,Light,2017-05-25 12:04:00,2017-05-25 14:34:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008101,Rain,Moderate,2017-05-25 14:34:00,2017-05-25 15:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008102,Rain,Light,2017-05-25 15:54:00,2017-05-25 17:46:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008103,Rain,Light,2017-05-25 22:30:00,2017-05-25 22:38:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008104,Rain,Moderate,2017-05-25 22:38:00,2017-05-25 22:42:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008105,Rain,Heavy,2017-05-25 22:42:00,2017-05-25 23:04:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008106,Rain,Light,2017-05-25 23:04:00,2017-05-25 23:14:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008107,Rain,Moderate,2017-05-25 23:14:00,2017-05-26 00:30:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008108,Rain,Light,2017-05-26 02:26:00,2017-05-26 02:45:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008109,Rain,Heavy,2017-05-26 02:45:00,2017-05-26 03:24:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008110,Rain,Light,2017-05-26 03:24:00,2017-05-26 03:30:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008111,Rain,Moderate,2017-05-26 03:30:00,2017-05-26 04:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008112,Rain,Light,2017-05-26 05:58:00,2017-05-26 08:14:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008113,Rain,Light,2017-05-26 19:54:00,2017-05-26 20:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008114,Fog,Moderate,2017-05-28 12:54:00,2017-05-28 13:17:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008115,Rain,Light,2017-05-29 00:54:00,2017-05-29 05:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008116,Rain,Light,2017-05-29 06:54:00,2017-05-29 07:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008117,Rain,Light,2017-05-29 09:32:00,2017-05-29 10:23:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008118,Rain,Light,2017-05-29 12:34:00,2017-05-29 13:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008119,Rain,Light,2017-05-29 14:48:00,2017-05-29 15:21:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008120,Rain,Light,2017-05-29 16:34:00,2017-05-29 16:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008121,Rain,Light,2017-05-29 18:48:00,2017-05-29 19:16:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008122,Rain,Light,2017-05-30 15:54:00,2017-05-30 18:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008123,Rain,Light,2017-05-30 21:42:00,2017-05-30 23:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008124,Rain,Light,2017-06-03 10:54:00,2017-06-03 11:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008125,Rain,Light,2017-06-03 12:54:00,2017-06-03 15:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008126,Rain,Light,2017-06-05 08:54:00,2017-06-05 09:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008127,Rain,Light,2017-06-05 14:54:00,2017-06-05 21:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008128,Rain,Light,2017-06-05 23:54:00,2017-06-06 00:05:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008129,Rain,Moderate,2017-06-06 11:32:00,2017-06-06 12:06:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008130,Rain,Light,2017-06-06 12:06:00,2017-06-06 12:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008131,Rain,Light,2017-06-06 18:54:00,2017-06-06 20:15:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008132,Rain,Light,2017-06-07 02:17:00,2017-06-07 02:39:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008133,Rain,Light,2017-06-14 11:26:00,2017-06-14 12:01:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008134,Rain,Light,2017-06-14 13:48:00,2017-06-14 14:12:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008135,Rain,Light,2017-06-17 12:23:00,2017-06-17 13:38:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008136,Rain,Light,2017-06-17 21:21:00,2017-06-17 21:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008137,Rain,Light,2017-06-18 01:54:00,2017-06-18 03:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008138,Rain,Light,2017-06-18 19:52:00,2017-06-18 20:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008139,Rain,Light,2017-06-19 19:37:00,2017-06-19 19:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008140,Rain,Light,2017-06-19 21:42:00,2017-06-19 22:08:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008141,Rain,Heavy,2017-06-19 22:08:00,2017-06-19 23:03:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008142,Rain,Light,2017-06-19 23:03:00,2017-06-19 23:45:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008143,Rain,Moderate,2017-06-19 23:45:00,2017-06-20 00:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008144,Rain,Light,2017-06-20 00:54:00,2017-06-20 01:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008145,Rain,Light,2017-06-20 04:54:00,2017-06-20 05:49:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008146,Rain,Light,2017-06-21 21:50:00,2017-06-21 22:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008147,Rain,Light,2017-06-21 23:26:00,2017-06-22 00:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008148,Rain,Light,2017-06-23 13:54:00,2017-06-23 15:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008149,Rain,Light,2017-06-23 16:07:00,2017-06-23 16:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008150,Rain,Light,2017-06-24 09:16:00,2017-06-24 10:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008151,Rain,Light,2017-06-24 11:18:00,2017-06-24 11:23:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008152,Fog,Severe,2017-06-24 11:23:00,2017-06-24 11:41:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008153,Rain,Heavy,2017-06-24 11:41:00,2017-06-24 11:56:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008154,Rain,Light,2017-06-24 11:56:00,2017-06-24 12:33:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008155,Rain,Light,2017-06-27 07:28:00,2017-06-27 07:54:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
W-5008156,Rain,Light,2017-06-27 08:09:00,2017-06-27 09:10:00,US/Eastern,39.8733,-75.2268,KPHL,Philadelphia,Delaware,PA,19153.0
